"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88"
"hsa-miR-199a-5p",0.0330142748480353,0.430662799431337,0.164843156250707,0,0.256383748810305,0.433804822989525,0.655427687210827,0.16550601095443,0.111004434164017,1,0.61418385481996,0.111626012893502,0.0918360727305697,0.805943201591409,0.642579306782351,0.470866804536594,0.760951660565822,0.0292084921422201,0.401481639153539,0.170770023614289,0.696906594949539,0,0.0180719677859205,0.0256866783089282,0.57680982863711,0.00872200076788506,0.53325222795802,0.42874890466142,0.354845975390918,0,0.784064776861845,0.0684710005344505,0,0.350770523461885,0.522521597419226,0.166686137310243,0.441755558243944,0.153294012141919,0.369416171658335,0.0964829468725882,0.21960297055103,0.39160273510253,0.133111882821754,0.308596466670591,0.389829676140878,0.389829676140878,0.369352390562291,0.161784738245892,0.127588419111507,0.258908970690241,0.132639412688223,0.153909606429153,0.31204501676782,0.170296270279702,0.098399862689932,0.379849617742118,0.288299196738544,0.400298272227713,0.102311382609876,0.180429891660315,0.255957140708659,0.211668075558404,0.107796135313651,0.264057560634238,0.246184930425739,0.222242407910214,0.134121925513514,0.258794484440284,0.285923212011491,0.280306718870336,0.403620335177781,0.160748803373427,0.115850014792936,0.251369726473597,0.239462853928329,0.219479280992934,0.0972176552816291,0.3346164819511,0.293372650945781,0.117493758581212,0.241094797106208,0.174741717312956,0.220754540585134,0.211095553481719,0.235789011440333,0.178608849468358,0.243279064834778,0.198242250086607
"05224",0.298590463332466,0.47261247985948,0.473811083138141,0.350274486687376,0.388914811426827,0.512503903961873,0.814185205254545,0.450755448488114,0.166624054793551,1,0.684444452345288,0.257333442384509,0,0.505768612216341,0.670244557909467,0.596855585119841,0.917419508401958,0.339013356329424,0.596688572500613,0.51433903481141,0.768778161559794,0.348268939551116,0.200177058849359,0.252021473568662,0.711684689789758,0.310432178757846,0.710926209817692,0.628286983445278,0.696942808446122,0.33907121894454,0.929883613298424,0.441393514212099,0.306532827889655,0.83286949213873,0.540310578326256,0.336563095828596,0.552866863711155,0.441376273409215,0.508663466850333,0.33227465860815,0.366048578850174,0.576838732040067,0.370128338422689,0.486340990589338,0.586648251875934,0.582960713007396,0.561856891862848,0.447248243954287,0.356243718301981,0.447105686906638,0.341308456989488,0.416484133919957,0.5555804931218,0.429029334539556,0.350680042789861,0.595209224430823,0.481495669801236,0.576838732040067,0.335086180445037,0.428690829435167,0.49707933594329,0.380472155255377,0.342947845369265,0.43407320795301,0.469156775015067,0.405594167300293,0.374675078648656,0.469671839618689,0.540027352291914,0.445982633752659,0.595209224430823,0.415133336571216,0.356735815191091,0.470706012741737,0.442539568209431,0.471892023565488,0.296019948568374,0.510926239889947,0.501763130510209,0.363626048837569,0.453217856127352,0.408263289245807,0.40287462635245,0.44069486985888,0.466759844072637,0.406869916937234,0.44597265230989,0.408130137810533
"05206",0.0708466659676159,0.393044474388481,0.215251362044219,0.108050079345197,0.19491243811442,0.492369819358898,0.799854225834092,0.219153161490172,0.105298493693863,1,0.791355559063593,0.0822259276040773,0.0223631849588316,0.692089194443578,0.380620396878378,0.400852505158131,0.740619053921419,0.0805645635096587,0.363893035279718,0.216232003381335,0.407136819347175,0.146432293165286,0.122433919252826,0,0.371038313047011,0.0396733473766483,0.802455464556011,0.445798531261799,0.704141320134228,0.123734141274922,0.740632625397669,0.14467305216893,0.0843093078950165,0.569332216582366,0.226938632105197,0.1733015272815,0.41696632551974,0.1945601823436,0.400852505158131,0.0872196206847737,0.165931445218917,0.554721202393402,0.142085416374276,0.356925316608576,0.555742628810748,0.544998980833718,0.497151229982506,0.225982852238567,0.123925893701555,0.27299009396866,0.116702214103038,0.246263313835063,0.465708234300102,0.186082328812778,0.101236505754476,0.537716300089772,0.305641103432868,0.555943224139831,0.0865730847032326,0.220748341208551,0.342539816852133,0.185708678120221,0.0953637155225473,0.244628470476166,0.291053216210469,0.210806968232248,0.14228742837282,0.303592777355581,0.418180824149722,0.260458208374465,0.512501775368575,0.188755562708613,0.118729238215532,0.2850402640451,0.259399966718555,0.306724454139351,0.0639564467719419,0.35908468306869,0.365356361852592,0.121783144038098,0.26995406195115,0.194070008902857,0.208332304864679,0.247323235371749,0.269087205068668,0.198031567153644,0.255278535168156,0.210198485711752
"04390",0,0.422421468749502,0.151685418735432,0,0.116403882016237,0.444373622969949,0.754562504776194,0.156878652561775,0.123802540948324,1,0.837045307131619,0.0885844821172534,0,0.493571661962427,0.493571661962427,0.353133814422119,0.741555294106532,0.0885844821172534,0.414971843709026,0.161121853467773,0.483346737995425,0.168834356103516,0.139915154159075,0.0482194499207168,0.393256071481535,0.0418208619823452,0.857263331582737,0.499842308542719,0.73433829233101,0.0732863148190027,0.752686914688244,0,0,0.531009482180616,0.258825461444803,0.0796677900995375,0.43959422797427,0.138158070248968,0.409068754571944,0,0.156152155390409,0.618534228768192,0.02406825270287,0.34573394862601,0.618534228768192,0.600023819760308,0.53066998753605,0.0668690304130248,0,0.267711922976648,0,0,0.427381580960971,0.0995534197281389,0,0.589112427210324,0.359429463210424,0.618534228768192,0.0679940108948519,0.140013207966131,0.276685211152069,0.105065687355146,0.0399677003301221,0.212769537931627,0.226208787968452,0.141227320401739,0.0697603221101788,0.25987769382631,0.338188715123448,0.234040213993532,0.546095910679519,0.121085973842512,0.0340214809263822,0.237630881511641,0.208082066034366,0.218916233896864,0.0316390301775053,0.339651618751977,0.312976949208908,0.0432347988782031,0.215636242677684,0.113203083461304,0.176079262720927,0.168775082446445,0.195955954261372,0.134177954101906,0.193831006377881,0.160691053186519
"HALLMARK_COAGULATION",0,0.33099627847331,0.0723921290696833,0.00873160814679746,0.154587836676806,0.431430133767297,0.682231905625251,0.0543918127401052,0.0325764728845362,1,0.740603609677836,0.00404297021129379,0,0.733293458361269,0.632300146355068,0.341103888303924,0.730534025513066,0.0131728685522775,0.322415539482491,0.0755573898140469,0.637061708262959,0.0167795740878389,0.0442651274130063,0,0.600420623843314,0,0.77282976633771,0.517893856971396,0.540422679415953,0,0.718302279808125,0.0799110456816895,0.0588151270762549,0.432075699936464,0.190380008404531,0.141044784899759,0.373606098093755,0.0489987706177117,0.318947656588057,0.00244740418404952,0.140244917730939,0.450474261780952,0.0504929255429922,0.316325494281362,0.474456521000415,0.474456521000415,0.451899391123854,0.0778290872045436,0.0303757609101441,0.234172358609393,0.0262018006407482,0.05592528961415,0.397393340456563,0.0912603329358393,0.00539994006868589,0.474456521000415,0.330725126626397,0.46058185292465,0.0261042328761456,0.105362437707517,0.245952893782969,0.140723942743755,0.00992021181101553,0.196500406609025,0.197069681108413,0.155220538468173,0.0457856097080302,0.240416155678597,0.292407912911496,0.214627156896374,0.464771381664125,0.0785405896567639,0.0311818757385003,0.211753740127862,0.186669540945964,0.183009127968031,0,0.310211455670142,0.287703447896119,0.0312570279521657,0.193380005864802,0.0907840026236606,0.152912839377418,0.15515839605869,0.185498294168317,0.102676643894093,0.188342000546517,0.128396408856745
"04072",0,0.320748279394901,0.0705895609361804,0.0388170183343199,0.0999194735645247,0.361738752131609,0.607658977031782,0.0837356064826732,0.134551007912131,1,0.776084598222608,0.0297998879654221,0,0.628366675987066,0.554721743522217,0.310252830879165,0.617226827115902,0.0882539269086634,0.294951617555484,0.0685203661165237,0.558967944372152,0.15154086933777,0.154280354793183,0.0493377239695188,0.558967944372152,0.0937813936608419,0.791190623676627,0.369307707152829,0.776084598222608,0.132035084527478,0.617226827115902,0.0731484704302169,0.113541136849,0.525609362498089,0.112613427004003,0.164143400485004,0.48431319082815,0.0694505916940018,0.306920703718684,0,0.189672308546589,0.393462380630177,0.0662418424168335,0.249421985641636,0.371405696390481,0.368035207990083,0.333185253948819,0.107853458730159,0.043124949164404,0.175830143309708,0.0228424661217832,0.107716728686636,0.333953409195987,0.114998366304861,0,0.369889552425676,0.135957214986798,0.391789808072317,0.0225758922584747,0.129021197341038,0.216127930095492,0.138707564383978,0.0215434807800071,0.186858977582252,0.200615242912127,0.143293823922743,0.0702188199459986,0.194480161911445,0.282653650984623,0.19953124705084,0.413731625233466,0.0855702579525345,0.0352220969898392,0.178944481321129,0.183064594295546,0.194375618944989,0.031966125648359,0.277967771431624,0.257223619667356,0.0431688421827551,0.180580805235739,0.108306326691415,0.142041695482989,0.153566782759401,0.167504824856058,0.11924878487018,0.167720977165176,0.138957836824221
"05161",0,0.197784377553442,0.121734851764898,0.0258540322434478,0.162501386771993,0.516317980217884,0.745990402057042,0.139018858858689,0.0999319492139624,1,0.598609746277153,0.0584642665677745,0,0.832387245814725,0.717557409788111,0.601755459095462,0.755176588784484,0.0307409284549547,0.200164322761371,0.120221789396517,0.709017885624539,0.110964163954114,0.111238590971198,0,0.664096967075584,0,0.570420073435919,0.278293226739634,0.364443406649463,0.0196503144383809,0.754931808242513,0.110467791461094,0.0423486505255834,0.40211407771517,0.645669252912872,0.152299864443115,0.287883956082061,0.115750474761377,0.186107130310037,0.0789475269703299,0.183105466433997,0.429773927488195,0.101331798716768,0.298749186673023,0.426052914130299,0.414613725753283,0.375655071589639,0.120467550868673,0.102367860398699,0.233561164944651,0.101826331566416,0.10368580954379,0.323013395393842,0.112289564696106,0.0931612104179332,0.40824291787499,0.288202291065883,0.429773927488195,0.0302228903303412,0.128891590704634,0.235721090707825,0.15608906533693,0.0624151610395747,0.190875156041478,0.18995647194548,0.162608110370154,0.0870907355606121,0.246053453435178,0.26675311872434,0.204330010445874,0.438099699681932,0.113723879734551,0.0761249404847136,0.207184892940588,0.193308510407914,0.19369177136719,0.0499219940736511,0.291322524023947,0.290895886936623,0.0770030957103677,0.195454859778098,0.116208381376623,0.186622235176855,0.159911988965106,0.172095439533151,0.127878919945599,0.18149420787508,0.148820942842687
"NABA_ECM_AFFILIATED",0,0.242449982988298,0.108507265063049,0,0.132087095150136,0.604742771863119,0.526503403580964,0.0819998011113183,0.0652563397544048,1,0.767281950856601,0.0741310926192,0,0.499497236944093,0.496669486478636,0.413193348102829,0.492493237224654,0.0345885514906999,0.246525245558477,0.0944631921182988,0.427501851780017,0,0,0.0293269049335371,0.376733721499452,0,0.840560775434617,0.568583072768435,0.745612971473803,0,0.49413552543879,0,0,0.410602956227436,0.048095553936881,0.178752521960694,0.303965309496141,0.0944631921182988,0.231023455528062,0.0425683710926232,0.136820630578665,0.418842180343087,0.0351934344662768,0.355998222183216,0.632231929288756,0.632231929288756,0.604742771863119,0.0546230719261805,0.0407369370269865,0.263654321930123,0.0390939925227712,0,0.418110452839248,0.095095568416646,0.0408839600259101,0.631621184745979,0.372241133326641,0.442782571658032,0.0641122803247213,0.11416870960467,0.280904173981696,0.156664298591094,0.0555771864431053,0.199866095503866,0.199309629078506,0.165414288018836,0.0680109472692777,0.292018243567179,0.313606405549416,0.22057436906291,0.470619863630482,0.0935901465375639,0.058121906107209,0.224807829062999,0.204875165109177,0.211029159023231,0.0446275777273198,0.323649404769858,0.334407066406109,0.0590616892931993,0.209629614621489,0.0969542631899572,0.183640879052802,0.162707572741635,0.177994752734805,0.119378730242243,0.191241515433046,0.150464764307125
"04371",0.173188007125921,0.580491028979753,0.335474000908018,0.198937822240755,0.38400554122303,0.589846782277136,0.81717827109222,0.308124737306259,0.249515241617527,1,0.700729471444809,0.243856498201573,0,0.768507220184938,0.756311714138552,0.623350758900696,0.853691493953009,0.211853188873794,0.638657450213935,0.340077957070524,0.756311714138552,0.252734415644357,0.275331997523649,0.158601988834678,0.734904240955342,0.170357961231198,0.761350624126944,0.655251866473327,0.663282700532875,0.226926890423955,0.81175184363283,0.249197985671863,0.152556745138179,0.600281111595305,0.375383521840328,0.279678967642216,0.579020347187218,0.320936182465503,0.572295230385008,0.222482212791262,0.279604896481798,0.541247759415433,0.287884791598187,0.477121092206113,0.590097103615806,0.590440673380517,0.573083965279045,0.347892135203361,0.272726530233587,0.41992507392138,0.252783280399519,0.340279026780708,0.545990983385036,0.332244054465661,0.25014534375038,0.595616016603038,0.466497716192214,0.545990983385036,0.224350019347741,0.336120098416544,0.431253683779655,0.339358755006641,0.251855544739423,0.402134709446233,0.409799208265359,0.362115929654669,0.293856433175166,0.418910058078159,0.477063538985011,0.416364918222743,0.5936908268075,0.318887426245635,0.261453984879469,0.412963259576641,0.389402896105856,0.391414380509225,0.230388597265658,0.497683836784257,0.462417625575078,0.272780931495423,0.396574163412032,0.321461307467018,0.343831883555764,0.369478466973605,0.398526714849623,0.324946296233027,0.39677430634042,0.337873126741481
"04145",0.111180308528418,0.370665963962018,0.0595747500274288,0.0446545418746294,0.105963784207157,0.571530792141415,0.509854702659585,0.0945065974979843,0.0684032747553907,0.563089445762632,0.563089445762632,0.0111142009355307,0,0.490759990727459,0.452705357256658,0.361163147957638,0.511955804316582,0.00957735980892688,0.331352485200431,0.0626441031100892,0.430886448130452,0.0576232117175896,0.0907321435663812,0,0.334946951972937,0,0.563089445762632,0.536795413198693,0.563089445762632,0.0370246382855829,0.5011852311012,0.0714093123559977,0.0318698391527355,0.416281369084566,0.11702095101163,0.122808441072796,0.367665144415089,0.0559516973941156,0.340071847698418,0.00908346234759924,0.165718451189623,0.712880955483855,0.00429990251387697,0.332337177010041,1,0.980827418575844,0.79563828760705,0.039569848640214,0.00977737544272275,0.25451672518976,0,0.037355108688754,0.402211623989729,0.0548796257059533,0.0170253423301384,0.912408576135437,0.342004265321349,0.768188662740747,0,0.0991988434650042,0.266074534558892,0.134291258668542,0,0.189930600293261,0.198314644856794,0.141769788662903,0.0241053743749261,0.260167740909402,0.314554992934601,0.210156697431178,0.678475316608324,0.0585711018484668,0.00724965549294383,0.213989267513401,0.194039712516679,0.205665868836268,0,0.313071494884941,0.307853968841577,0.00890590059746819,0.198063964082596,0.0615652358576092,0.171179212063004,0.144265100169756,0.158670582535185,0.104715718890725,0.170514450427176,0.139241521293975
"04380",0.0744307597132269,0.309498988119247,0.0187682108084879,0.0211193027454413,0.0666153336057274,0.400922294411284,0.408004834513825,0.0583988433348261,0.0535947371045319,1,0.786088215020788,0,0.0327051562077464,0.366584488352073,0.452585738301933,0.290998591584569,0.380540933915956,0.012103028617336,0.296758909693304,0.0444892278828542,0.374335790317951,0.0462888269282673,0.0610834174521145,0,0.311714958752752,0.013303215619286,0.789500656476159,0.694254674958051,0.717110400389239,0.0360492418534807,0.374335790317951,0.0798652856066514,0.0504036755235146,0.320946019668742,0.103475305957497,0.0752013239859342,0.320868906432256,0.0128934628309732,0.285613359367417,0,0.131255633958394,0.526302418864366,0.0332696587877259,0.247914563344425,0.529980182037058,0.529980182037058,0.502162996009772,0.056832845860228,0.0142642740130063,0.179018255732759,0.00379002366655597,0.0565934725268059,0.429985267782845,0.0469826046736713,0,0.529980182037058,0.263099486645916,0.529980182037058,0,0.0696902811734973,0.204826161290786,0.0951800754609659,0,0.148075322952689,0.156669164882983,0.105120664591491,0.0201256608553865,0.193065808313001,0.245621517808274,0.167706322795757,0.465178348166476,0.032106077923025,0.00721203219516285,0.164357763836234,0.145079851964038,0.153998637988063,0,0.248029759726281,0.232318193999693,0.00873149415613265,0.150173876383189,0.043888409963741,0.112760683057584,0.110913532454074,0.137326104263791,0.0694968636090806,0.136296826229106,0.0929528560218118
